incident_id,channel,segment,start_time,end_time,duration_sec,n_events,peak_anomaly_score,mean_anomaly_score,spacecraft_incident_id
CADC0872_177_002,CADC0872,177,2022-06-02T10:48:53.000000Z,2022-06-02T10:53:35.000000Z,282.0,185,0.4173290570318348,0.3905716069240119,990
CADC0872_178_002,CADC0872,178,2022-06-02T10:53:38.000000Z,2022-06-02T10:57:48.000000Z,250.0,161,0.3922932283813618,0.3896491884671552,993
CADC0872_179_002,CADC0872,179,2022-06-02T10:57:49.000000Z,2022-06-02T11:02:20.000000Z,271.0,272,1.0,0.5106784090303935,996
CADC0872_180_002,CADC0872,180,2022-06-02T11:02:23.000000Z,2022-06-02T11:07:34.000000Z,311.0,201,0.5009372786273829,0.39001183392510164,1000
CADC0872_181_002,CADC0872,181,2022-06-02T11:07:38.000000Z,2022-06-02T11:12:09.000000Z,271.0,175,0.4771789098595255,0.38252639293460106,1003
CADC0872_182_002,CADC0872,182,2022-06-02T11:12:12.000000Z,2022-06-02T11:19:28.000000Z,436.0,326,1.0,0.4352928153118383,1006
CADC0872_183_002,CADC0872,183,2022-06-02T11:19:30.000000Z,2022-06-02T11:24:55.000000Z,325.0,265,0.3922932283813618,0.3870549548427172,1010
CADC0872_184_002,CADC0872,184,2022-06-02T11:24:57.000000Z,2022-06-02T11:30:32.000000Z,335.0,336,1.0,0.4107797190101711,1014
CADC0872_185_002,CADC0872,185,2022-06-02T11:30:34.000000Z,2022-06-02T11:36:01.000000Z,327.0,328,0.3927554754939063,0.3922877759062616,1017
CADC0872_186_002,CADC0872,186,2022-06-02T11:36:03.000000Z,2022-06-02T11:41:10.000000Z,307.0,308,0.3922932283813618,0.39218141716161337,1021
CADC0872_187_002,CADC0872,187,2022-06-02T11:41:12.000000Z,2022-06-02T11:46:20.000000Z,308.0,309,0.3927554754939063,0.391672878186088,1024
CADC0872_188_002,CADC0872,188,2022-06-02T11:46:22.000000Z,2022-06-02T11:51:27.000000Z,305.0,306,1.0,0.40390444902189143,1027
CADC0872_189_002,CADC0872,189,2022-06-02T11:51:28.000000Z,2022-06-02T11:56:58.000000Z,330.0,316,0.8596410834386344,0.3969971731567386,1031
CADC0872_190_002,CADC0872,190,2022-06-02T11:57:00.000000Z,2022-06-02T12:04:39.000000Z,459.0,403,1.0,0.45637596398410174,1035
CADC0872_191_002,CADC0872,191,2022-06-02T12:04:43.000000Z,2022-06-02T12:09:17.000000Z,274.0,275,0.9380768554431966,0.5328580426328894,1039
CADC0872_192_002,CADC0872,192,2022-06-02T12:09:21.000000Z,2022-06-02T12:15:19.000000Z,358.0,359,0.8977306266280378,0.5070262388339054,1042
CADC0872_193_002,CADC0872,193,2022-06-02T12:15:22.000000Z,2022-06-02T12:21:22.000000Z,360.0,362,1.0,0.50929625938439,1045
CADC0872_194_002,CADC0872,194,2022-06-02T12:21:25.000000Z,2022-06-02T12:26:55.000000Z,330.0,331,1.0,0.5238183765732477,1048
CADC0872_195_002,CADC0872,195,2022-06-02T12:27:00.000000Z,2022-06-02T12:32:06.000000Z,306.0,307,1.0,0.4559602256129683,1052
CADC0872_196_002,CADC0872,196,2022-06-02T12:32:08.000000Z,2022-06-02T12:38:33.000000Z,385.0,222,0.484670148141018,0.38673467108399046,1055
CADC0872_197_002,CADC0872,197,2022-06-02T12:38:34.000000Z,2022-06-02T12:44:33.000000Z,359.0,360,1.0,0.5348758910603444,1059
CADC0872_198_002,CADC0872,198,2022-06-02T12:44:37.000000Z,2022-06-02T12:53:10.000000Z,513.0,427,1.0,0.4369055028653641,1064
CADC0872_199_002,CADC0872,199,2022-06-02T12:53:13.000000Z,2022-06-02T13:00:30.000000Z,437.0,267,0.4767236740947466,0.3869959495855744,1068
CADC0872_200_002,CADC0872,200,2022-06-02T13:00:34.000000Z,2022-06-02T13:07:38.000000Z,424.0,275,0.4027883404651686,0.3895660795251373,1072
CADC0872_201_002,CADC0872,201,2022-06-02T13:07:39.000000Z,2022-06-02T13:13:50.000000Z,371.0,372,0.9230492690201388,0.5207812253356268,1076
CADC0872_202_002,CADC0872,202,2022-06-02T13:13:54.000000Z,2022-06-02T13:19:57.000000Z,363.0,364,1.0,0.532129297872399,1080
CADC0872_203_002,CADC0872,203,2022-06-02T13:19:59.000000Z,2022-06-02T13:26:19.000000Z,380.0,328,0.398294526193107,0.39039920824359375,1084
CADC0872_204_002,CADC0872,204,2022-06-02T13:26:20.000000Z,2022-06-02T13:32:07.000000Z,347.0,348,1.0,0.4050653419806424,1088
CADC0872_205_002,CADC0872,205,2022-06-02T13:32:10.000000Z,2022-06-02T13:38:15.000000Z,365.0,366,0.7409565827743184,0.39325739729816894,1091
CADC0872_206_002,CADC0872,206,2022-06-02T13:38:17.000000Z,2022-06-02T13:43:32.000000Z,315.0,316,0.3922932283813618,0.3922789837044922,1094
CADC0872_207_002,CADC0872,207,2022-06-02T13:43:33.000000Z,2022-06-02T13:50:00.000000Z,387.0,388,0.9758017714901344,0.3961472481352951,1096
CADC0872_208_002,CADC0872,208,2022-06-02T13:50:02.000000Z,2022-06-02T13:57:35.000000Z,453.0,325,0.4411649188236756,0.38939421717439604,1100
CADC0872_209_002,CADC0872,209,2022-06-02T13:57:39.000000Z,2022-06-02T14:04:10.000000Z,391.0,351,1.0,0.42919163039980496,1104
CADC0872_210_002,CADC0872,210,2022-06-02T14:04:14.000000Z,2022-06-02T14:11:20.000000Z,426.0,264,0.4440492690201387,0.39136431965311114,1109
CADC0872_211_002,CADC0872,211,2022-06-02T14:11:23.000000Z,2022-06-02T14:16:03.000000Z,280.0,174,0.3922932283813618,0.39097443590320147,1115
CADC0872_212_002,CADC0872,212,2022-06-02T14:16:09.000000Z,2022-06-02T14:22:40.000000Z,391.0,392,1.0,0.5335243925187428,1118
CADC0872_213_002,CADC0872,213,2022-06-02T14:22:43.000000Z,2022-06-02T14:30:05.000000Z,442.0,241,0.4976741471863183,0.3868081553992738,1122
CADC0872_214_002,CADC0872,214,2022-06-02T14:30:07.000000Z,2022-06-02T14:36:45.000000Z,398.0,400,1.0,0.5223781766578535,1126
CADC0872_215_002,CADC0872,215,2022-06-02T14:36:48.000000Z,2022-06-02T14:44:51.000000Z,483.0,339,0.5649833595082372,0.3890168576194349,1129
CADC0872_216_002,CADC0872,216,2022-06-02T14:44:53.000000Z,2022-06-02T14:51:01.000000Z,368.0,292,0.4773031872656424,0.39037332920833384,1133
CADC0872_217_002,CADC0872,217,2022-06-02T14:51:03.000000Z,2022-06-02T14:56:55.000000Z,352.0,249,0.4976431955738111,0.39053247678243247,1137
CADC0872_218_002,CADC0872,218,2022-06-02T14:56:57.000000Z,2022-06-02T15:08:22.000000Z,685.0,614,0.822007169032047,0.4241658961809151,1140
CADC0872_1797_002,CADC0872,1797,2022-02-05T12:46:42.000000Z,2022-02-05T12:46:42.000000Z,0.0,1,0.3006738654847535,0.3006738654847535,529
CADC0872_1797_003,CADC0872,1797,2022-02-05T12:50:47.000000Z,2022-02-05T12:50:47.000000Z,0.0,1,0.3135689000282907,0.3135689000282907,530
CADC0872_1798_002,CADC0872,1798,2022-02-05T12:55:32.000000Z,2022-02-05T12:55:32.000000Z,0.0,1,0.3057503763816834,0.3057503763816834,531
CADC0872_1798_003,CADC0872,1798,2022-02-05T12:58:02.000000Z,2022-02-05T12:58:32.000000Z,30.0,2,0.3030707678069183,0.3025891660753166,532
CADC0872_1799_002,CADC0872,1799,2022-02-05T21:00:30.000000Z,2022-02-05T21:00:30.000000Z,0.0,1,0.3440445182971386,0.3440445182971386,533
CADC0872_1799_003,CADC0872,1799,2022-02-05T21:03:00.000000Z,2022-02-05T21:03:00.000000Z,0.0,1,0.3040445182971386,0.3040445182971386,534
CADC0872_1800_002,CADC0872,1800,2022-02-05T21:03:56.000000Z,2022-02-05T21:10:16.000000Z,380.0,61,1.0,0.49927246571551154,535
CADC0872_1800_003,CADC0872,1800,2022-02-05T21:11:41.000000Z,2022-02-05T21:17:31.000000Z,350.0,41,1.0,0.4473018678081919,536
CADC0872_1801_002,CADC0872,1801,2022-02-05T21:18:01.000000Z,2022-02-05T21:18:01.000000Z,0.0,1,0.3753780750253505,0.3753780750253505,537
CADC0872_1801_003,CADC0872,1801,2022-02-05T21:19:16.000000Z,2022-02-05T21:19:16.000000Z,0.0,1,0.30857492457793,0.30857492457793,538
CADC0872_1801_004,CADC0872,1801,2022-02-05T21:38:26.000000Z,2022-02-05T21:38:26.000000Z,0.0,1,0.3025377855341035,0.3025377855341035,539
CADC0872_1802_002,CADC0872,1802,2022-02-05T21:44:21.000000Z,2022-02-05T21:44:21.000000Z,0.0,1,0.3089800031972224,0.3089800031972224,540
CADC0872_1802_003,CADC0872,1802,2022-02-05T21:49:01.000000Z,2022-02-05T21:49:16.000000Z,15.0,2,0.30172238621011,0.30137612080235876,541
CADC0872_1803_002,CADC0872,1803,2022-02-05T21:55:16.000000Z,2022-02-05T21:55:46.000000Z,30.0,2,0.3132846482185336,0.311823187976612,542
CADC0872_1803_003,CADC0872,1803,2022-02-05T21:57:41.000000Z,2022-02-05T22:05:21.000000Z,460.0,33,1.0,0.36656087637693435,543
CADC0872_1803_004,CADC0872,1803,2022-02-05T22:09:16.000000Z,2022-02-05T22:10:06.000000Z,50.0,10,1.0,0.4804662374151265,544
CADC0872_1804_002,CADC0872,1804,2022-02-05T22:32:58.000000Z,2022-02-05T22:44:13.000000Z,675.0,121,1.0,0.5544712606606114,548
CADC0872_1804_003,CADC0872,1804,2022-02-05T22:46:23.000000Z,2022-02-05T22:47:58.000000Z,95.0,17,1.0,0.5247966053355947,549
CADC0872_1805_002,CADC0872,1805,2022-02-05T23:24:48.000000Z,2022-02-05T23:25:38.000000Z,50.0,4,0.3820849833058531,0.34883167974736085,550
CADC0872_1805_003,CADC0872,1805,2022-02-05T23:26:48.000000Z,2022-02-05T23:26:48.000000Z,0.0,1,0.3450007634800064,0.3450007634800064,551
CADC0872_1805_004,CADC0872,1805,2022-02-05T23:29:38.000000Z,2022-02-05T23:29:53.000000Z,15.0,2,0.3223133365305557,0.3171543477224952,552
CADC0872_1805_005,CADC0872,1805,2022-02-05T23:31:18.000000Z,2022-02-05T23:33:04.000000Z,106.0,13,1.0,0.43782885116663856,553
CADC0872_1806_002,CADC0872,1806,2022-02-06T00:05:14.000000Z,2022-02-06T00:05:44.000000Z,30.0,2,0.3515564603210609,0.33775832017421015,556
CADC0872_1807_002,CADC0872,1807,2022-02-06T00:12:39.000000Z,2022-02-06T00:13:34.000000Z,55.0,2,0.3065700138902363,0.3043387891169756,557
CADC0872_1808_002,CADC0872,1808,2022-02-06T00:23:44.000000Z,2022-02-06T00:24:44.000000Z,60.0,4,0.325426758917325,0.31136179670549613,558
CADC0872_1809_002,CADC0872,1809,2022-02-06T00:36:39.000000Z,2022-02-06T00:36:39.000000Z,0.0,1,0.3063990467887407,0.3063990467887407,559
CADC0872_1810_002,CADC0872,1810,2022-02-06T18:43:23.000000Z,2022-02-06T18:43:48.000000Z,25.0,5,0.6090611737820437,0.3669624990362211,566
CADC0872_1810_003,CADC0872,1810,2022-02-06T18:45:08.000000Z,2022-02-06T18:59:13.000000Z,845.0,101,1.0,0.48534961942965826,567
CADC0872_1810_004,CADC0872,1810,2022-02-06T19:00:18.000000Z,2022-02-06T19:01:28.000000Z,70.0,4,1.0,0.659046735318309,568
CADC0872_1811_002,CADC0872,1811,2022-02-06T19:02:23.000000Z,2022-02-06T19:13:53.000000Z,690.0,71,1.0,0.46624976403037915,569
CADC0872_1812_002,CADC0872,1812,2022-02-06T19:46:18.000000Z,2022-02-06T19:51:03.000000Z,285.0,20,1.0,0.8636768233142249,570
CADC0872_1812_003,CADC0872,1812,2022-02-06T19:52:23.000000Z,2022-02-06T19:53:33.000000Z,70.0,6,1.0,0.5364334445305554,571
CADC0872_1812_004,CADC0872,1812,2022-02-06T19:55:28.000000Z,2022-02-06T19:55:53.000000Z,25.0,4,1.0,0.6683959927212687,572
CADC0872_1812_005,CADC0872,1812,2022-02-06T19:56:58.000000Z,2022-02-06T19:57:18.000000Z,20.0,5,0.4494404817530772,0.39218555232810665,573
CADC0872_1813_002,CADC0872,1813,2022-02-06T19:57:28.000000Z,2022-02-06T19:57:28.000000Z,0.0,1,0.3618854819479132,0.3618854819479132,574
CADC0872_1813_003,CADC0872,1813,2022-02-06T20:00:53.000000Z,2022-02-06T20:00:53.000000Z,0.0,1,0.303154282492396,0.303154282492396,575
CADC0872_1813_004,CADC0872,1813,2022-02-06T20:02:48.000000Z,2022-02-06T20:03:48.000000Z,60.0,2,0.3196161182345954,0.3118713983167689,576
CADC0872_1814_002,CADC0872,1814,2022-02-09T23:12:27.000000Z,2022-02-09T23:12:27.000000Z,0.0,1,0.3020613118219959,0.3020613118219959,580
CADC0872_1815_002,CADC0872,1815,2022-02-09T23:26:12.000000Z,2022-02-09T23:39:47.000000Z,815.0,89,1.0,0.4110523577891514,581
CADC0872_1815_003,CADC0872,1815,2022-02-09T23:41:57.000000Z,2022-02-09T23:42:27.000000Z,30.0,3,1.0,0.765025172118715,582
CADC0872_1816_002,CADC0872,1816,2022-02-11T08:00:45.000000Z,2022-02-11T08:01:30.000000Z,45.0,2,0.3333183408226331,0.3233254031158677,587
CADC0872_1816_003,CADC0872,1816,2022-02-11T08:05:10.000000Z,2022-02-11T08:07:10.000000Z,120.0,16,0.3868572090734022,0.325722980119584,588
CADC0872_1816_004,CADC0872,1816,2022-02-11T08:08:25.000000Z,2022-02-11T08:08:25.000000Z,0.0,1,0.3105787200039145,0.3105787200039145,589
CADC0872_1816_005,CADC0872,1816,2022-02-11T08:11:15.000000Z,2022-02-11T08:11:50.000000Z,35.0,4,0.5996976812401457,0.4122531730561214,590
CADC0872_1817_002,CADC0872,1817,2022-02-11T08:12:00.000000Z,2022-02-11T08:20:45.000000Z,525.0,72,1.0,0.4225155522464729,591
CADC0872_1820_002,CADC0872,1820,2022-01-04T20:04:20.000000Z,2022-01-04T20:05:00.000000Z,40.0,3,0.64,0.5360611085443948,1
CADC0872_1821_002,CADC0872,1821,2022-01-04T20:06:10.000000Z,2022-01-04T20:06:10.000000Z,0.0,1,0.518529311052648,0.518529311052648,2
CADC0872_1823_002,CADC0872,1823,2022-01-04T20:08:15.000000Z,2022-01-04T20:09:10.000000Z,55.0,3,0.59594203021055,0.4291998556890342,3
CADC0872_1824_002,CADC0872,1824,2022-01-04T20:09:55.000000Z,2022-01-04T20:09:55.000000Z,0.0,1,0.4305492690201388,0.4305492690201388,4
CADC0872_1825_002,CADC0872,1825,2022-01-04T20:11:15.000000Z,2022-01-04T20:11:15.000000Z,0.0,1,0.4665492690201388,0.4665492690201388,5
CADC0872_1827_002,CADC0872,1827,2022-01-04T20:14:20.000000Z,2022-01-04T20:15:10.000000Z,50.0,3,0.46,0.3723212792298553,6
CADC0872_1830_002,CADC0872,1830,2022-01-04T20:19:25.000000Z,2022-01-04T20:20:00.000000Z,35.0,3,0.6600871348696716,0.44907695762686006,7
CADC0872_1840_002,CADC0872,1840,2022-01-04T20:33:55.000000Z,2022-01-04T20:33:55.000000Z,0.0,1,0.4632159356868054,0.4632159356868054,10
CADC0872_1842_002,CADC0872,1842,2022-01-04T20:37:05.000000Z,2022-01-04T20:37:50.000000Z,45.0,2,0.3075494449959245,0.3069216088125274,11
CADC0872_1843_002,CADC0872,1843,2022-01-04T20:38:30.000000Z,2022-01-04T20:38:30.000000Z,0.0,1,0.6704735114443809,0.6704735114443809,12
CADC0872_1845_002,CADC0872,1845,2022-01-04T20:42:20.000000Z,2022-01-04T20:42:20.000000Z,0.0,1,0.3291917086298263,0.3291917086298263,13
CADC0872_1851_002,CADC0872,1851,2022-01-04T20:51:35.000000Z,2022-01-04T20:51:35.000000Z,0.0,1,0.333373962619866,0.333373962619866,14
CADC0872_1852_002,CADC0872,1852,2022-01-04T20:52:30.000000Z,2022-01-04T20:52:30.000000Z,0.0,1,0.5665807915799554,0.5665807915799554,15
CADC0872_1853_002,CADC0872,1853,2022-01-04T20:53:55.000000Z,2022-01-04T20:54:55.000000Z,60.0,3,0.4999338993706851,0.42887346094873074,16
CADC0872_1856_002,CADC0872,1856,2022-01-04T20:58:35.000000Z,2022-01-04T20:58:35.000000Z,0.0,1,0.603465039629458,0.603465039629458,17
CADC0872_1860_002,CADC0872,1860,2022-01-04T21:04:50.000000Z,2022-01-04T21:04:50.000000Z,0.0,1,0.3625176989641784,0.3625176989641784,20
CADC0872_1868_002,CADC0872,1868,2022-01-04T21:17:40.000000Z,2022-01-04T21:17:40.000000Z,0.0,1,0.3130707678069183,0.3130707678069183,22
CADC0872_1872_002,CADC0872,1872,2022-01-04T21:24:15.000000Z,2022-01-04T21:24:15.000000Z,0.0,1,0.3047340165279688,0.3047340165279688,23
CADC0872_1874_002,CADC0872,1874,2022-01-04T21:26:55.000000Z,2022-01-04T21:26:55.000000Z,0.0,1,0.3078799255078144,0.3078799255078144,24
CADC0872_1875_002,CADC0872,1875,2022-01-04T21:27:35.000000Z,2022-01-04T21:27:35.000000Z,0.0,1,0.3581344061052759,0.3581344061052759,25
CADC0872_1876_002,CADC0872,1876,2022-01-04T21:29:20.000000Z,2022-01-04T21:29:20.000000Z,0.0,1,0.3065492690201388,0.3065492690201388,26
CADC0872_1877_002,CADC0872,1877,2022-01-04T21:30:40.000000Z,2022-01-04T21:30:40.000000Z,0.0,1,0.3866350427235596,0.3866350427235596,27
CADC0872_1879_002,CADC0872,1879,2022-01-04T21:33:45.000000Z,2022-01-04T21:34:40.000000Z,55.0,2,0.3891843656308451,0.36955366374852244,28
CADC0872_1880_002,CADC0872,1880,2022-01-04T21:35:30.000000Z,2022-01-04T21:35:30.000000Z,0.0,1,0.3675135547344246,0.3675135547344246,29
CADC0872_1883_002,CADC0872,1883,2022-01-04T21:40:55.000000Z,2022-01-04T21:40:55.000000Z,0.0,1,0.5427219915844556,0.5427219915844556,30
CADC0872_1884_002,CADC0872,1884,2022-01-04T21:42:20.000000Z,2022-01-04T21:42:20.000000Z,0.0,1,0.5009689131512259,0.5009689131512259,31
CADC0872_1886_002,CADC0872,1886,2022-01-04T21:44:45.000000Z,2022-01-04T21:44:45.000000Z,0.0,1,0.6827397452106149,0.6827397452106149,32
CADC0872_1891_002,CADC0872,1891,2022-01-04T21:52:35.000000Z,2022-01-04T21:52:35.000000Z,0.0,1,0.3330456615165313,0.3330456615165313,33
CADC0872_1892_002,CADC0872,1892,2022-01-04T21:55:40.000000Z,2022-01-04T21:55:40.000000Z,0.0,1,0.3134612435554139,0.3134612435554139,34
CADC0872_1893_002,CADC0872,1893,2022-01-04T21:55:55.000000Z,2022-01-04T21:55:55.000000Z,0.0,1,0.3318875675458509,0.3318875675458509,35
CADC0872_1904_002,CADC0872,1904,2022-01-04T22:13:45.000000Z,2022-01-04T22:14:20.000000Z,35.0,3,0.5100892857142857,0.4684213963556458,36
CADC0872_1905_002,CADC0872,1905,2022-01-04T22:15:55.000000Z,2022-01-04T22:15:55.000000Z,0.0,1,0.3619201353720453,0.3619201353720453,37
CADC0872_1906_002,CADC0872,1906,2022-01-04T22:17:25.000000Z,2022-01-04T22:17:30.000000Z,5.0,2,0.4346063879499525,0.37192976730091676,38
CADC0872_1913_002,CADC0872,1913,2022-01-04T22:28:50.000000Z,2022-01-04T22:29:35.000000Z,45.0,3,0.4865388631709708,0.3713536423112193,39
CADC0872_1914_002,CADC0872,1914,2022-01-04T22:30:30.000000Z,2022-01-04T22:30:30.000000Z,0.0,1,0.3590688627970087,0.3590688627970087,40
CADC0872_1915_002,CADC0872,1915,2022-01-04T22:31:25.000000Z,2022-01-04T22:31:25.000000Z,0.0,1,0.603465039629458,0.603465039629458,41
CADC0872_1916_002,CADC0872,1916,2022-01-04T22:32:55.000000Z,2022-01-04T22:33:50.000000Z,55.0,2,0.3198650953506709,0.3110816056512925,42
CADC0872_1917_002,CADC0872,1917,2022-01-04T22:34:40.000000Z,2022-01-04T22:35:00.000000Z,20.0,2,0.6805492690201388,0.49527463451006937,43
CADC0872_1918_002,CADC0872,1918,2022-01-04T22:37:05.000000Z,2022-01-04T22:37:05.000000Z,0.0,1,0.3116804528904698,0.3116804528904698,44
CADC0872_1919_002,CADC0872,1919,2022-01-04T22:37:55.000000Z,2022-01-04T22:37:55.000000Z,0.0,1,0.3795016499725198,0.3795016499725198,45
CADC0872_1923_002,CADC0872,1923,2022-01-04T22:44:25.000000Z,2022-01-04T22:45:15.000000Z,50.0,2,0.4505492690201387,0.3759836048600843,46
CADC0872_1929_002,CADC0872,1929,2022-01-04T22:54:10.000000Z,2022-01-04T22:54:10.000000Z,0.0,1,0.4305492690201388,0.4305492690201388,47
CADC0872_1933_002,CADC0872,1933,2022-01-04T23:00:50.000000Z,2022-01-04T23:01:40.000000Z,50.0,2,0.3107587524254022,0.3103119238880365,48
CADC0872_1936_002,CADC0872,1936,2022-01-26T02:11:54.000000Z,2022-01-26T02:11:54.000000Z,0.0,1,0.3367040309249009,0.3367040309249009,70
CADC0872_1936_003,CADC0872,1936,2022-01-26T02:15:44.000000Z,2022-01-26T02:15:44.000000Z,0.0,1,0.3072374674847133,0.3072374674847133,71
CADC0872_1936_004,CADC0872,1936,2022-01-26T02:19:09.000000Z,2022-01-26T02:19:09.000000Z,0.0,1,0.3085627496965567,0.3085627496965567,72
CADC0872_1937_002,CADC0872,1937,2022-01-26T02:30:29.000000Z,2022-01-26T02:30:29.000000Z,0.0,1,0.3001795097259668,0.3001795097259668,73
CADC0872_1938_002,CADC0872,1938,2022-01-26T02:31:24.000000Z,2022-01-26T02:33:34.000000Z,130.0,10,0.3996228867019863,0.3258338203343492,74
CADC0872_1938_003,CADC0872,1938,2022-01-26T02:36:14.000000Z,2022-01-26T02:37:09.000000Z,55.0,3,0.3505799969932184,0.32280387416006495,75
CADC0872_1938_004,CADC0872,1938,2022-01-26T02:39:04.000000Z,2022-01-26T02:39:04.000000Z,0.0,1,0.310158584540493,0.310158584540493,76
CADC0872_1938_005,CADC0872,1938,2022-01-26T02:40:44.000000Z,2022-01-26T02:40:44.000000Z,0.0,1,0.300730678403434,0.300730678403434,77
CADC0872_1939_002,CADC0872,1939,2022-01-26T02:48:29.000000Z,2022-01-26T02:55:49.000000Z,440.0,32,1.0,0.40151773704924976,78
CADC0872_1940_002,CADC0872,1940,2022-01-26T04:40:19.000000Z,2022-01-26T04:40:19.000000Z,0.0,1,0.3190762916139762,0.3190762916139762,84
CADC0872_1941_002,CADC0872,1941,2022-01-26T05:33:33.000000Z,2022-01-26T05:33:38.000000Z,5.0,2,0.3684264130663782,0.3470226254760283,85
CADC0872_1941_003,CADC0872,1941,2022-01-26T05:36:38.000000Z,2022-01-26T05:36:48.000000Z,10.0,2,0.3282555578581391,0.3169293123296456,86
CADC0872_1941_004,CADC0872,1941,2022-01-26T05:37:53.000000Z,2022-01-26T05:38:23.000000Z,30.0,3,0.3192470485870519,0.3155983373115138,87
CADC0872_1942_002,CADC0872,1942,2022-01-26T05:40:28.000000Z,2022-01-26T05:47:33.000000Z,425.0,45,1.0,0.36816185489841435,88
CADC0872_1942_003,CADC0872,1942,2022-01-26T05:48:48.000000Z,2022-01-26T05:49:08.000000Z,20.0,2,0.3063990467887407,0.3063990467887407,89
CADC0872_1943_002,CADC0872,1943,2022-01-26T06:08:28.000000Z,2022-01-26T06:08:33.000000Z,5.0,2,0.3300653047303705,0.32390225793449134,92
CADC0872_1943_003,CADC0872,1943,2022-01-26T06:12:53.000000Z,2022-01-26T06:14:03.000000Z,70.0,7,0.5119454991432311,0.3697833728216206,93
CADC0872_1944_002,CADC0872,1944,2022-01-26T06:18:53.000000Z,2022-01-26T06:18:53.000000Z,0.0,1,0.3183040442792233,0.3183040442792233,94
CADC0872_1944_003,CADC0872,1944,2022-01-26T06:22:13.000000Z,2022-01-26T06:22:23.000000Z,10.0,2,0.3040942112221002,0.3036339800462885,95
CADC0872_1945_002,CADC0872,1945,2022-01-26T07:04:28.000000Z,2022-01-26T07:11:09.000000Z,401.0,42,0.7783049770418128,0.4205939185268224,96
CADC0872_1946_002,CADC0872,1946,2022-01-26T07:54:41.000000Z,2022-01-26T07:58:27.000000Z,226.0,26,0.913565686775932,0.3999739156962301,98
CADC0872_1946_003,CADC0872,1946,2022-01-26T08:00:34.000000Z,2022-01-26T08:00:44.000000Z,10.0,2,0.99,0.7082200693954075,99
CADC0872_1947_002,CADC0872,1947,2022-01-26T08:45:04.000000Z,2022-01-26T08:49:10.000000Z,246.0,24,1.0,0.43529772418545937,102
CADC0872_1947_003,CADC0872,1947,2022-01-26T08:50:25.000000Z,2022-01-26T08:50:45.000000Z,20.0,5,0.3327545323948652,0.3168235683528044,103
CADC0872_1948_002,CADC0872,1948,2022-01-26T16:44:52.000000Z,2022-01-26T16:56:22.000000Z,690.0,68,1.0,0.3865242490846987,111
CADC0872_1949_002,CADC0872,1949,2022-01-26T18:52:27.000000Z,2022-01-26T18:52:57.000000Z,30.0,4,1.0,0.6641691880140895,113
CADC0872_1949_003,CADC0872,1949,2022-01-26T18:54:27.000000Z,2022-01-26T18:58:37.000000Z,250.0,12,0.3313012438052894,0.31242425354416226,114
CADC0872_1949_004,CADC0872,1949,2022-01-26T19:02:07.000000Z,2022-01-26T19:02:22.000000Z,15.0,2,0.4200911816938497,0.3756047059815459,115
CADC0872_1950_002,CADC0872,1950,2022-01-26T19:31:12.000000Z,2022-01-26T19:32:17.000000Z,65.0,12,1.0,0.44701937033753064,116
CADC0872_1950_003,CADC0872,1950,2022-01-26T19:33:22.000000Z,2022-01-26T19:37:47.000000Z,265.0,33,0.3897612494774426,0.33036372045863177,117
CADC0872_1951_002,CADC0872,1951,2022-01-26T19:53:18.000000Z,2022-01-26T19:58:27.000000Z,309.0,56,0.912615946868567,0.597658774929832,118
CADC0872_1951_003,CADC0872,1951,2022-01-26T20:00:32.000000Z,2022-01-26T20:06:47.000000Z,375.0,54,0.933565686775932,0.6128645412609204,119
