spacecraft_incident_id,start_time,end_time,duration_sec,channels_affected,n_channels_affected,n_events_total,peak_anomaly_score,mean_anomaly_score,segments_affected
1049,2022-06-02T12:22:08.000000Z,2022-06-02T12:23:02.000000Z,54.0,CADC0888|CADC0892|CADC0894,3,6,0.5095952380952381,0.3898268456447129,986|1687|1783
1050,2022-06-02T12:23:18.000000Z,2022-06-02T12:27:47.000000Z,269.0,CADC0873,1,259,1.0,0.4066695934081129,638
1051,2022-06-02T12:24:27.000000Z,2022-06-02T12:24:47.000000Z,20.0,CADC0894,1,2,0.36,0.32999999999999996,1783
1052,2022-06-02T12:26:10.000000Z,2022-06-02T12:37:17.000000Z,667.0,CADC0872|CADC0874|CADC0888|CADC0894,4,984,1.0,0.5997482265938917,195|321|1688|1783
1053,2022-06-02T12:27:58.000000Z,2022-06-02T12:33:52.000000Z,354.0,CADC0873|CADC0888|CADC0892,3,368,1.0,0.4302003374168336,639|987|1688
1054,2022-06-02T12:30:05.000000Z,2022-06-02T12:33:37.000000Z,212.0,CADC0888|CADC0892,2,9,0.5203106060606063,0.3752762276396396,988|1689
1055,2022-06-02T12:32:08.000000Z,2022-06-02T12:38:33.000000Z,385.0,CADC0872|CADC0892,2,225,0.484670148141018,0.3866561949868819,196|988
1056,2022-06-02T12:33:40.000000Z,2022-06-02T12:40:20.000000Z,400.0,CADC0873|CADC0894,2,261,0.4269185830788922,0.36500617002598895,640|1784
1057,2022-06-02T12:34:57.000000Z,2022-06-02T12:36:30.000000Z,93.0,CADC0888|CADC0892|CADC0894,3,7,0.56,0.41104761904761905,989|1689|1784
1058,2022-06-02T12:36:27.000000Z,2022-06-02T12:54:44.000000Z,1097.0,CADC0874|CADC0888,2,1042,1.0,0.673276446245935,322|1689
1059,2022-06-02T12:37:42.000000Z,2022-06-02T12:44:33.000000Z,411.0,CADC0872|CADC0888|CADC0892|CADC0894,4,406,1.0,0.5358674185101538,197|989|1690|1784
1060,2022-06-02T12:38:47.000000Z,2022-06-02T12:41:57.000000Z,190.0,CADC0888,1,30,0.995,0.7835136914011912,1690
1061,2022-06-02T12:39:49.000000Z,2022-06-02T12:45:52.000000Z,363.0,CADC0873|CADC0892|CADC0894,3,333,1.0,0.4811942941338838,641|990|1785
1063,2022-06-02T12:42:58.000000Z,2022-06-02T12:43:37.000000Z,39.0,CADC0894,1,2,0.4693333333333333,0.38466666666666666,1785
1064,2022-06-02T12:44:22.000000Z,2022-06-02T12:53:10.000000Z,528.0,CADC0872|CADC0888|CADC0892,3,443,1.0,0.4359381342036018,198|990|1691
1065,2022-06-02T12:46:04.000000Z,2022-06-02T12:55:35.000000Z,571.0,CADC0873,1,572,1.0,0.511838891798768,642
1066,2022-06-02T12:47:52.000000Z,2022-06-02T12:51:24.000000Z,212.0,CADC0892|CADC0894,2,13,0.4798773448773448,0.37835126075921727,991|1785
1067,2022-06-02T12:50:42.000000Z,2022-06-02T12:53:02.000000Z,140.0,CADC0888|CADC0892|CADC0894,3,10,0.5306666666666666,0.3652048506954667,991|1692|1786
1068,2022-06-02T12:52:27.000000Z,2022-06-02T13:00:30.000000Z,483.0,CADC0872|CADC0892,2,307,0.88,0.4018737846015691,199|992
1069,2022-06-02T12:54:45.000000Z,2022-06-02T13:07:44.000000Z,779.0,CADC0874|CADC0888|CADC0894,3,717,0.6758919886775054,0.5838049632250312,323|1692|1786
1070,2022-06-02T12:55:32.000000Z,2022-06-02T13:02:03.000000Z,391.0,CADC0873|CADC0888|CADC0892,3,300,0.4560389000165282,0.3657142522312794,643|992|1693
1071,2022-06-02T12:56:57.000000Z,2022-06-02T12:57:52.000000Z,55.0,CADC0888|CADC0892,2,18,0.94,0.4288183986169427,992|1693
1072,2022-06-02T13:00:14.000000Z,2022-06-02T13:07:38.000000Z,444.0,CADC0872|CADC0888|CADC0894,3,280,0.4765453148395723,0.38963540738689734,200|1693|1786
1073,2022-06-02T13:02:02.000000Z,2022-06-02T13:09:57.000000Z,475.0,CADC0873|CADC0888,2,427,1.0,0.392832780142272,644|1694
1075,2022-06-02T13:04:40.000000Z,2022-06-02T13:05:24.000000Z,44.0,CADC0892,1,2,0.4551190476190477,0.37815624653124646,994
1076,2022-06-02T13:06:48.000000Z,2022-06-02T13:13:50.000000Z,422.0,CADC0872|CADC0888|CADC0894,3,382,0.9230492690201388,0.5168651315734286,201|1695|1787
1077,2022-06-02T13:08:12.000000Z,2022-06-02T13:09:22.000000Z,70.0,CADC0888|CADC0894,2,3,0.31,0.30585107022607017,1695|1787
1078,2022-06-02T13:09:58.000000Z,2022-06-02T13:15:32.000000Z,334.0,CADC0873,1,335,1.0,0.45516586518738206,645
1079,2022-06-02T13:11:37.000000Z,2022-06-02T13:25:02.000000Z,805.0,CADC0874|CADC0892|CADC0894,3,803,1.0,0.6767881145989612,324|995|1787
1080,2022-06-02T13:13:07.000000Z,2022-06-02T13:19:57.000000Z,410.0,CADC0872|CADC0888,2,365,1.0,0.5315066120395879,202|1696
1081,2022-06-02T13:14:52.000000Z,2022-06-02T13:21:29.000000Z,397.0,CADC0873|CADC0888,2,380,1.0,0.4926481660745028,646|1696
1084,2022-06-02T13:19:59.000000Z,2022-06-02T13:26:19.000000Z,380.0,CADC0872|CADC0888|CADC0892|CADC0894,4,369,0.98,0.3981527219309234,203|996|1697|1788
1085,2022-06-02T13:21:32.000000Z,2022-06-02T13:28:23.000000Z,411.0,CADC0873,1,408,0.6223683743981048,0.37642074448186663,647
1086,2022-06-02T13:23:56.000000Z,2022-06-02T13:26:15.000000Z,139.0,CADC0892|CADC0894,2,30,0.68525,0.41194601125270136,997|1788
1087,2022-06-02T13:25:06.000000Z,2022-06-02T13:36:21.000000Z,675.0,CADC0874|CADC0888,2,677,1.0,0.655178541927247,325|1698
1088,2022-06-02T13:26:20.000000Z,2022-06-02T13:32:07.000000Z,347.0,CADC0872|CADC0888,2,392,1.0,0.4435570459824913,204|1698
1089,2022-06-02T13:28:25.000000Z,2022-06-02T13:33:09.000000Z,284.0,CADC0873,1,285,1.0,0.40896078223700927,648
1090,2022-06-02T13:29:57.000000Z,2022-06-02T13:29:58.000000Z,1.0,CADC0892,1,2,0.4103237450114384,0.3852097297981652,998
1091,2022-06-02T13:32:10.000000Z,2022-06-02T13:38:15.000000Z,365.0,CADC0872|CADC0888,2,367,0.7409565827743184,0.39301650239789143,205|1699
1092,2022-06-02T13:33:11.000000Z,2022-06-02T13:39:35.000000Z,384.0,CADC0873|CADC0888|CADC0892|CADC0894,4,416,0.88,0.38274764906482656,649|998|1699|1789
1093,2022-06-02T13:36:32.000000Z,2022-06-02T13:48:26.000000Z,714.0,CADC0874,1,715,1.0,0.6475394781140111,326
1094,2022-06-02T13:38:17.000000Z,2022-06-02T13:43:32.000000Z,315.0,CADC0872|CADC0888,2,317,0.3922932283813618,0.3920031792413749,206|1700
1095,2022-06-02T13:39:36.000000Z,2022-06-02T13:45:24.000000Z,348.0,CADC0873|CADC0888|CADC0892|CADC0894,4,374,1.0,0.4027015771915258,650|999|1700|1789
1096,2022-06-02T13:43:32.000000Z,2022-06-02T13:50:00.000000Z,388.0,CADC0872|CADC0892,2,389,0.9758017714901344,0.396208566263482,207|1000
1097,2022-06-02T13:45:17.000000Z,2022-06-02T13:51:34.000000Z,377.0,CADC0873|CADC0888,2,361,0.396388755136278,0.37191310321378784,651|1701
1098,2022-06-02T13:46:39.000000Z,2022-06-02T13:47:02.000000Z,23.0,CADC0888|CADC0892,2,3,0.42,0.3501111111111111,1000|1701
1099,2022-06-02T13:48:17.000000Z,2022-06-02T14:05:20.000000Z,1023.0,CADC0874|CADC0888,2,1004,1.0,0.6333045593838155,327|1701
1100,2022-06-02T13:50:02.000000Z,2022-06-02T13:57:35.000000Z,453.0,CADC0872|CADC0892,2,350,0.8497857142857143,0.3974079650455535,208|1001
1101,2022-06-02T13:51:27.000000Z,2022-06-02T13:59:30.000000Z,483.0,CADC0873|CADC0888,2,400,0.459643141481224,0.36713025001962923,652|1702
1102,2022-06-02T13:52:57.000000Z,2022-06-02T13:56:17.000000Z,200.0,CADC0888|CADC0894,2,42,1.0,0.6522685105195127,1702|1790
1103,2022-06-02T13:56:02.000000Z,2022-06-02T13:56:54.000000Z,52.0,CADC0892,1,2,0.31,0.305,1002
1104,2022-06-02T13:57:07.000000Z,2022-06-02T14:04:10.000000Z,423.0,CADC0872|CADC0888,2,352,1.0,0.4288383842023519,209|1703
1105,2022-06-02T13:58:12.000000Z,2022-06-02T13:58:47.000000Z,35.0,CADC0888|CADC0892,2,8,0.5461666666666667,0.4049184335976245,1002|1703
1106,2022-06-02T13:59:34.000000Z,2022-06-02T14:06:00.000000Z,386.0,CADC0873,1,387,1.0,0.4563791998624469,653
1107,2022-06-02T14:01:02.000000Z,2022-06-02T14:05:14.000000Z,252.0,CADC0888|CADC0892,2,63,0.86,0.5022497446941343,1003|1703
1109,2022-06-02T14:04:14.000000Z,2022-06-02T14:11:20.000000Z,426.0,CADC0872|CADC0888|CADC0894,3,285,0.69,0.3943570427312962,210|1704|1791
1110,2022-06-02T14:05:27.000000Z,2022-06-02T14:17:55.000000Z,748.0,CADC0873|CADC0874,2,1017,1.0,0.5641014646191498,328|654
1111,2022-06-02T14:06:57.000000Z,2022-06-02T14:08:07.000000Z,70.0,CADC0888,1,11,0.93,0.6279740259740261,1704
1112,2022-06-02T14:08:03.000000Z,2022-06-02T14:09:52.000000Z,109.0,CADC0892,1,27,0.86,0.49950617283950616,1004
1114,2022-06-02T14:09:57.000000Z,2022-06-02T14:10:17.000000Z,20.0,CADC0888,1,2,0.4047392243495185,0.3559334643214479,1705
1115,2022-06-02T14:11:09.000000Z,2022-06-02T14:16:03.000000Z,294.0,CADC0872|CADC0892,2,206,0.93,0.41912151751065657,211|1004
1116,2022-06-02T14:12:52.000000Z,2022-06-02T14:20:38.000000Z,466.0,CADC0873|CADC0892,2,457,1.0,0.4455137446582321,655|1005
1117,2022-06-02T14:14:13.000000Z,2022-06-02T14:15:02.000000Z,49.0,CADC0888|CADC0894,2,5,0.39,0.35035597412575525,1705|1792
1118,2022-06-02T14:16:09.000000Z,2022-06-02T14:22:40.000000Z,391.0,CADC0872|CADC0888,2,402,1.0,0.5289120672022097,212|1706
1119,2022-06-02T14:17:57.000000Z,2022-06-02T14:28:35.000000Z,638.0,CADC0874,1,552,0.6531820083709888,0.5980836115392022,329
1120,2022-06-02T14:18:59.000000Z,2022-06-02T14:24:20.000000Z,321.0,CADC0873,1,211,0.4073257524970003,0.3693771457633183,656
1121,2022-06-02T14:20:55.000000Z,2022-06-02T14:26:54.000000Z,359.0,CADC0888|CADC0892|CADC0894,3,83,0.9,0.49283975906672217,1006|1706|1792
1122,2022-06-02T14:22:43.000000Z,2022-06-02T14:30:05.000000Z,442.0,CADC0872|CADC0888,2,246,0.4976741471863183,0.38573373462584654,213|1706
1123,2022-06-02T14:24:28.000000Z,2022-06-02T14:31:53.000000Z,445.0,CADC0873|CADC0888|CADC0894,3,448,1.0,0.47344209674393617,657|1707|1792
1124,2022-06-02T14:25:52.000000Z,2022-06-02T14:30:07.000000Z,255.0,CADC0888|CADC0894,2,62,0.92,0.49007299033711105,1707|1793
1125,2022-06-02T14:28:37.000000Z,2022-06-02T14:38:04.000000Z,567.0,CADC0874|CADC0888|CADC0892,3,581,1.0,0.6484208905849341,330|1007|1707
1126,2022-06-02T14:30:07.000000Z,2022-06-02T14:36:45.000000Z,398.0,CADC0872,1,400,1.0,0.5223781766578535,214
1127,2022-06-02T14:31:55.000000Z,2022-06-02T14:39:08.000000Z,433.0,CADC0873|CADC0888|CADC0892|CADC0894,4,391,1.0,0.40296425330734476,658|1007|1708|1793
1128,2022-06-02T14:35:44.000000Z,2022-06-02T14:38:15.000000Z,151.0,CADC0892,1,15,0.4865,0.36037460317460307,1008
1129,2022-06-02T14:36:48.000000Z,2022-06-02T14:44:51.000000Z,483.0,CADC0872|CADC0888,2,347,0.78,0.3917800388053639,215|1709
1130,2022-06-02T14:38:40.000000Z,2022-06-02T14:46:31.000000Z,471.0,CADC0873|CADC0894,2,410,0.5918437950937949,0.3700140445767075,659|1794
1132,2022-06-02T14:43:32.000000Z,2022-06-02T14:46:07.000000Z,155.0,CADC0888|CADC0892,2,10,0.698047619047619,0.49062076317212105,1009|1710
1133,2022-06-02T14:44:53.000000Z,2022-06-02T14:58:39.000000Z,826.0,CADC0872|CADC0874,2,1058,0.6459675270543095,0.5359187238153579,216|331
1134,2022-06-02T14:46:32.000000Z,2022-06-02T14:52:34.000000Z,362.0,CADC0873|CADC0894,2,321,0.4528691904269405,0.3702961701671261,660|1794
1135,2022-06-02T14:47:57.000000Z,2022-06-02T14:48:44.000000Z,47.0,CADC0888|CADC0892,2,6,0.522047619047619,0.4412023809523809,1010|1710
1137,2022-06-02T14:50:59.000000Z,2022-06-02T14:56:55.000000Z,356.0,CADC0872|CADC0888|CADC0892,3,251,0.4976431955738111,0.39026993380674246,217|1010|1711
1138,2022-06-02T14:52:17.000000Z,2022-06-02T14:59:05.000000Z,408.0,CADC0873|CADC0888,2,352,0.5130584201359389,0.3675645033326609,661|1711
1139,2022-06-02T14:53:45.000000Z,2022-06-02T14:54:45.000000Z,60.0,CADC0888|CADC0894,2,31,0.87,0.5270290578597031,1711|1795
1140,2022-06-02T14:56:12.000000Z,2022-06-02T15:08:22.000000Z,730.0,CADC0872|CADC0888,2,615,0.822007169032047,0.4239718849170377,218|1712
1141,2022-06-02T14:57:57.000000Z,2022-06-02T15:08:38.000000Z,641.0,CADC0874|CADC0888,2,618,0.83,0.5737254102440044,332|1712
1142,2022-06-02T14:59:07.000000Z,2022-06-02T15:10:18.000000Z,671.0,CADC0873|CADC0894,2,681,1.0,0.4632100550987381,662|1795
1143,2022-06-02T15:03:17.000000Z,2022-06-02T15:04:07.000000Z,50.0,CADC0888|CADC0892,2,2,0.36,0.33242448444815564,1012|1713
